"accuracies","n_authors","n_samples","FE_algorithm","n_gram","doc_len"
"0.8310852713178296","43","300","Char n-gram","4","47-93"
"0.8629767441860465","43","500","Char n-gram","4","47-93"
"0.5659090909090908","44","10","Char n-gram","4","47-93"
"0.6238636363636363","44","20","Char n-gram","4","47-93"
"0.6446969696969698","44","30","Char n-gram","4","47-93"
"0.6881818181818182","44","50","Char n-gram","4","47-93"
"0.7520454545454545","44","100","Char n-gram","4","47-93"
"0.8035227272727272","44","200","Char n-gram","4","47-93"
"0.8366666666666667","44","300","Char n-gram","4","47-93"
"0.8659545454545455","44","500","Char n-gram","4","47-93"
"0.5555555555555556","45","10","Char n-gram","4","47-93"
"0.6022222222222222","45","20","Char n-gram","4","47-93"
"0.6325925925925926","45","30","Char n-gram","4","47-93"
"0.6644444444444444","45","50","Char n-gram","4","47-93"
"0.7408888888888889","45","100","Char n-gram","4","47-93"
"0.7852222222222222","45","200","Char n-gram","4","47-93"
"0.8140000000000001","45","300","Char n-gram","4","47-93"
"0.8487555555555556","45","500","Char n-gram","4","47-93"
"0.558695652173913","46","10","Char n-gram","4","47-93"
"0.632608695652174","46","20","Char n-gram","4","47-93"
"0.6550724637681159","46","30","Char n-gram","4","47-93"
"0.6747826086956522","46","50","Char n-gram","4","47-93"
"0.7345652173913043","46","100","Char n-gram","4","47-93"
"0.7926086956521738","46","200","Char n-gram","4","47-93"
"0.823840579710145","46","300","Char n-gram","4","47-93"
"0.8520869565217393","46","500","Char n-gram","4","47-93"
"0.5404255319148936","47","10","Char n-gram","4","47-93"
"0.6170212765957447","47","20","Char n-gram","4","47-93"
"0.6439716312056738","47","30","Char n-gram","4","47-93"
"0.683404255319149","47","50","Char n-gram","4","47-93"
"0.7261702127659575","47","100","Char n-gram","4","47-93"
"0.780531914893617","47","200","Char n-gram","4","47-93"
"0.8058865248226951","47","300","Char n-gram","4","47-93"
"0.8332340425531916","47","500","Char n-gram","4","47-93"
"0.5333333333333332","48","10","Char n-gram","4","47-93"
"0.5916666666666666","48","20","Char n-gram","4","47-93"
"0.6319444444444444","48","30","Char n-gram","4","47-93"
"0.6654166666666667","48","50","Char n-gram","4","47-93"
"0.7252083333333333","48","100","Char n-gram","4","47-93"
"0.7711458333333334","48","200","Char n-gram","4","47-93"
"0.7995833333333333","48","300","Char n-gram","4","47-93"
"0.8324166666666667","48","500","Char n-gram","4","47-93"
"0.5632653061224488","49","10","Char n-gram","4","47-93"
"0.6081632653061224","49","20","Char n-gram","4","47-93"
"0.6231292517006803","49","30","Char n-gram","4","47-93"
"0.666530612244898","49","50","Char n-gram","4","47-93"
"0.7073469387755102","49","100","Char n-gram","4","47-93"
"0.7639795918367347","49","200","Char n-gram","4","47-93"
"0.7953741496598641","49","300","Char n-gram","4","47-93"
"0.8236326530612246","49","500","Char n-gram","4","47-93"
"0.5359999999999999","50","10","Char n-gram","4","47-93"
"0.598","50","20","Char n-gram","4","47-93"
"0.6113333333333334","50","30","Char n-gram","4","47-93"
"0.6628000000000001","50","50","Char n-gram","4","47-93"
"0.7148","50","100","Char n-gram","4","47-93"
"0.7728","50","200","Char n-gram","4","47-93"
"0.8006666666666666","50","300","Char n-gram","4","47-93"
"0.8325600000000002","50","500","Char n-gram","4","47-93"
"1.0","2","10","Char n-gram","5","47-93"
"1.0","2","20","Char n-gram","5","47-93"
"1.0","2","30","Char n-gram","5","47-93"
"1.0","2","50","Char n-gram","5","47-93"
"1.0","2","100","Char n-gram","5","47-93"
"1.0","2","200","Char n-gram","5","47-93"
"1.0","2","300","Char n-gram","5","47-93"
"1.0","2","500","Char n-gram","5","47-93"
"0.9666666666666666","3","10","Char n-gram","5","47-93"
"0.9666666666666668","3","20","Char n-gram","5","47-93"
"1.0","3","30","Char n-gram","5","47-93"
"1.0","3","50","Char n-gram","5","47-93"
"0.9966666666666667","3","100","Char n-gram","5","47-93"
"0.9983333333333334","3","200","Char n-gram","5","47-93"
"1.0","3","300","Char n-gram","5","47-93"
"0.9986666666666666","3","500","Char n-gram","5","47-93"
"0.9","4","10","Char n-gram","5","47-93"
"0.975","4","20","Char n-gram","5","47-93"
"0.9833333333333332","4","30","Char n-gram","5","47-93"
"0.985","4","50","Char n-gram","5","47-93"
"0.9949999999999999","4","100","Char n-gram","5","47-93"
"1.0","4","200","Char n-gram","5","47-93"
"0.9991666666666668","4","300","Char n-gram","5","47-93"
"1.0","4","500","Char n-gram","5","47-93"
"0.9200000000000002","5","10","Char n-gram","5","47-93"
"0.97","5","20","Char n-gram","5","47-93"
"0.9933333333333334","5","30","Char n-gram","5","47-93"
"0.9960000000000001","5","50","Char n-gram","5","47-93"
"1.0","5","100","Char n-gram","5","47-93"
"0.999","5","200","Char n-gram","5","47-93"
"1.0","5","300","Char n-gram","5","47-93"
"1.0","5","500","Char n-gram","5","47-93"
"0.9666666666666668","6","10","Char n-gram","5","47-93"
"0.975","6","20","Char n-gram","5","47-93"
"1.0","6","30","Char n-gram","5","47-93"
"0.99","6","50","Char n-gram","5","47-93"
"0.9983333333333334","6","100","Char n-gram","5","47-93"
"1.0","6","200","Char n-gram","5","47-93"
"0.9994444444444444","6","300","Char n-gram","5","47-93"
"1.0","6","500","Char n-gram","5","47-93"
"0.9428571428571428","7","10","Char n-gram","5","47-93"
"0.9785714285714286","7","20","Char n-gram","5","47-93"
"0.9761904761904763","7","30","Char n-gram","5","47-93"
"0.9971428571428571","7","50","Char n-gram","5","47-93"
"0.9985714285714286","7","100","Char n-gram","5","47-93"
"1.0","7","200","Char n-gram","5","47-93"
"1.0","7","300","Char n-gram","5","47-93"
"1.0","7","500","Char n-gram","5","47-93"
"0.85","8","10","Char n-gram","5","47-93"
"0.90625","8","20","Char n-gram","5","47-93"
"0.9083333333333334","8","30","Char n-gram","5","47-93"
"0.9674999999999999","8","50","Char n-gram","5","47-93"
"0.9799999999999999","8","100","Char n-gram","5","47-93"
"0.9893750000000001","8","200","Char n-gram","5","47-93"
"0.99","8","300","Char n-gram","5","47-93"
"0.9977499999999999","8","500","Char n-gram","5","47-93"
"0.9222222222222223","9","10","Char n-gram","5","47-93"
"0.9166666666666666","9","20","Char n-gram","5","47-93"
"0.9444444444444444","9","30","Char n-gram","5","47-93"
"0.96","9","50","Char n-gram","5","47-93"
"0.9822222222222223","9","100","Char n-gram","5","47-93"
"0.9877777777777779","9","200","Char n-gram","5","47-93"
"0.9944444444444445","9","300","Char n-gram","5","47-93"
"0.9977777777777778","9","500","Char n-gram","5","47-93"
"0.8800000000000001","10","10","Char n-gram","5","47-93"
"0.9100000000000001","10","20","Char n-gram","5","47-93"
"0.9466666666666667","10","30","Char n-gram","5","47-93"
"0.9560000000000001","10","50","Char n-gram","5","47-93"
"0.982","10","100","Char n-gram","5","47-93"
"0.9894999999999998","10","200","Char n-gram","5","47-93"
"0.9956666666666667","10","300","Char n-gram","5","47-93"
"0.9978","10","500","Char n-gram","5","47-93"
"0.8545454545454547","11","10","Char n-gram","5","47-93"
"0.8863636363636364","11","20","Char n-gram","5","47-93"
"0.8939393939393939","11","30","Char n-gram","5","47-93"
"0.9418181818181817","11","50","Char n-gram","5","47-93"
"0.9627272727272727","11","100","Char n-gram","5","47-93"
"0.9813636363636364","11","200","Char n-gram","5","47-93"
"0.9863636363636363","11","300","Char n-gram","5","47-93"
"0.994","11","500","Char n-gram","5","47-93"
"0.8333333333333334","12","10","Char n-gram","5","47-93"
"0.8666666666666666","12","20","Char n-gram","5","47-93"
"0.9055555555555556","12","30","Char n-gram","5","47-93"
"0.9233333333333335","12","50","Char n-gram","5","47-93"
"0.9574999999999999","12","100","Char n-gram","5","47-93"
"0.9775","12","200","Char n-gram","5","47-93"
"0.9858333333333332","12","300","Char n-gram","5","47-93"
"0.9946666666666667","12","500","Char n-gram","5","47-93"
"0.8307692307692308","13","10","Char n-gram","5","47-93"
"0.876923076923077","13","20","Char n-gram","5","47-93"
"0.9025641025641026","13","30","Char n-gram","5","47-93"
"0.9200000000000002","13","50","Char n-gram","5","47-93"
"0.9553846153846154","13","100","Char n-gram","5","47-93"
"0.9834615384615384","13","200","Char n-gram","5","47-93"
"0.9846153846153847","13","300","Char n-gram","5","47-93"
"0.9913846153846153","13","500","Char n-gram","5","47-93"
"0.85","14","10","Char n-gram","5","47-93"
"0.875","14","20","Char n-gram","5","47-93"
"0.8666666666666666","14","30","Char n-gram","5","47-93"
"0.9271428571428573","14","50","Char n-gram","5","47-93"
"0.9521428571428571","14","100","Char n-gram","5","47-93"
"0.97","14","200","Char n-gram","5","47-93"
"0.9828571428571429","14","300","Char n-gram","5","47-93"
"0.9915714285714285","14","500","Char n-gram","5","47-93"
"0.7466666666666667","15","10","Char n-gram","5","47-93"
"0.8033333333333333","15","20","Char n-gram","5","47-93"
"0.82","15","30","Char n-gram","5","47-93"
"0.8879999999999999","15","50","Char n-gram","5","47-93"
"0.9093333333333332","15","100","Char n-gram","5","47-93"
"0.9479999999999998","15","200","Char n-gram","5","47-93"
"0.9522222222222222","15","300","Char n-gram","5","47-93"
"0.96","15","500","Char n-gram","5","47-93"
"0.69375","16","10","Char n-gram","5","47-93"
"0.7375","16","20","Char n-gram","5","47-93"
"0.8354166666666668","16","30","Char n-gram","5","47-93"
"0.84375","16","50","Char n-gram","5","47-93"
"0.9262500000000001","16","100","Char n-gram","5","47-93"
"0.9371875","16","200","Char n-gram","5","47-93"
"0.9483333333333335","16","300","Char n-gram","5","47-93"
"0.9565000000000001","16","500","Char n-gram","5","47-93"
"0.711764705882353","17","10","Char n-gram","5","47-93"
"0.8029411764705883","17","20","Char n-gram","5","47-93"
"0.8411764705882353","17","30","Char n-gram","5","47-93"
"0.8800000000000001","17","50","Char n-gram","5","47-93"
"0.9311764705882354","17","100","Char n-gram","5","47-93"
"0.9638235294117645","17","200","Char n-gram","5","47-93"
"0.9701960784313725","17","300","Char n-gram","5","47-93"
"0.9830588235294118","17","500","Char n-gram","5","47-93"
"0.7277777777777777","18","10","Char n-gram","5","47-93"
"0.8333333333333334","18","20","Char n-gram","5","47-93"
"0.8444444444444444","18","30","Char n-gram","5","47-93"
"0.8922222222222222","18","50","Char n-gram","5","47-93"
"0.9366666666666665","18","100","Char n-gram","5","47-93"
"0.9619444444444444","18","200","Char n-gram","5","47-93"
"0.9764814814814814","18","300","Char n-gram","5","47-93"
"0.9848888888888888","18","500","Char n-gram","5","47-93"
"0.7210526315789474","19","10","Char n-gram","5","47-93"
"0.7736842105263158","19","20","Char n-gram","5","47-93"
"0.8175438596491228","19","30","Char n-gram","5","47-93"
"0.883157894736842","19","50","Char n-gram","5","47-93"
"0.9173684210526314","19","100","Char n-gram","5","47-93"
"0.9473684210526316","19","200","Char n-gram","5","47-93"
"0.9571929824561403","19","300","Char n-gram","5","47-93"
"0.9721052631578948","19","500","Char n-gram","5","47-93"
"0.6900000000000001","20","10","Char n-gram","5","47-93"
"0.7625","20","20","Char n-gram","5","47-93"
"0.7816666666666665","20","30","Char n-gram","5","47-93"
"0.835","20","50","Char n-gram","5","47-93"
"0.8909999999999998","20","100","Char n-gram","5","47-93"
"0.9235","20","200","Char n-gram","5","47-93"
"0.9395000000000001","20","300","Char n-gram","5","47-93"
"0.9575999999999999","20","500","Char n-gram","5","47-93"
"0.7333333333333333","21","10","Char n-gram","5","47-93"
"0.7952380952380953","21","20","Char n-gram","5","47-93"
"0.7936507936507937","21","30","Char n-gram","5","47-93"
"0.8399999999999999","21","50","Char n-gram","5","47-93"
"0.8838095238095238","21","100","Char n-gram","5","47-93"
"0.9323809523809523","21","200","Char n-gram","5","47-93"
"0.9442857142857143","21","300","Char n-gram","5","47-93"
"0.9599047619047619","21","500","Char n-gram","5","47-93"
"0.7636363636363637","22","10","Char n-gram","5","47-93"
"0.7727272727272727","22","20","Char n-gram","5","47-93"
"0.7954545454545455","22","30","Char n-gram","5","47-93"
"0.8509090909090908","22","50","Char n-gram","5","47-93"
"0.8918181818181818","22","100","Char n-gram","5","47-93"
"0.9225","22","200","Char n-gram","5","47-93"
"0.9400000000000001","22","300","Char n-gram","5","47-93"
"0.9570000000000001","22","500","Char n-gram","5","47-93"
"0.7217391304347827","23","10","Char n-gram","5","47-93"
"0.7326086956521739","23","20","Char n-gram","5","47-93"
"0.8028985507246376","23","30","Char n-gram","5","47-93"
"0.828695652173913","23","50","Char n-gram","5","47-93"
"0.8756521739130434","23","100","Char n-gram","5","47-93"
"0.916304347826087","23","200","Char n-gram","5","47-93"
"0.9294202898550725","23","300","Char n-gram","5","47-93"
"0.9469565217391305","23","500","Char n-gram","5","47-93"
"0.7291666666666667","24","10","Char n-gram","5","47-93"
"0.7666666666666667","24","20","Char n-gram","5","47-93"
"0.8083333333333333","24","30","Char n-gram","5","47-93"
"0.8291666666666666","24","50","Char n-gram","5","47-93"
"0.8804166666666665","24","100","Char n-gram","5","47-93"
"0.9095833333333333","24","200","Char n-gram","5","47-93"
"0.9293055555555554","24","300","Char n-gram","5","47-93"
"0.9469166666666669","24","500","Char n-gram","5","47-93"
"0.692","25","10","Char n-gram","5","47-93"
"0.774","25","20","Char n-gram","5","47-93"
"0.7986666666666666","25","30","Char n-gram","5","47-93"
"0.8464","25","50","Char n-gram","5","47-93"
"0.8812","25","100","Char n-gram","5","47-93"
"0.9144","25","200","Char n-gram","5","47-93"
"0.9318666666666665","25","300","Char n-gram","5","47-93"
"0.94664","25","500","Char n-gram","5","47-93"
"0.726923076923077","26","10","Char n-gram","5","47-93"
"0.7615384615384615","26","20","Char n-gram","5","47-93"
"0.7846153846153847","26","30","Char n-gram","5","47-93"
"0.8169230769230769","26","50","Char n-gram","5","47-93"
"0.8846153846153847","26","100","Char n-gram","5","47-93"
"0.9146153846153846","26","200","Char n-gram","5","47-93"
"0.937948717948718","26","300","Char n-gram","5","47-93"
"0.9518461538461539","26","500","Char n-gram","5","47-93"
"0.725925925925926","27","10","Char n-gram","5","47-93"
"0.75","27","20","Char n-gram","5","47-93"
"0.7962962962962962","27","30","Char n-gram","5","47-93"
"0.831851851851852","27","50","Char n-gram","5","47-93"
"0.8637037037037038","27","100","Char n-gram","5","47-93"
"0.8944444444444445","27","200","Char n-gram","5","47-93"
"0.9258024691358026","27","300","Char n-gram","5","47-93"
"0.9452592592592591","27","500","Char n-gram","5","47-93"
"0.6607142857142858","28","10","Char n-gram","5","47-93"
"0.7196428571428573","28","20","Char n-gram","5","47-93"
"0.7511904761904761","28","30","Char n-gram","5","47-93"
"0.7957142857142857","28","50","Char n-gram","5","47-93"
"0.8442857142857143","28","100","Char n-gram","5","47-93"
"0.8767857142857143","28","200","Char n-gram","5","47-93"
"0.8938095238095238","28","300","Char n-gram","5","47-93"
"0.9136428571428571","28","500","Char n-gram","5","47-93"
"0.6758620689655173","29","10","Char n-gram","5","47-93"
"0.7396551724137932","29","20","Char n-gram","5","47-93"
"0.7701149425287356","29","30","Char n-gram","5","47-93"
"0.8034482758620689","29","50","Char n-gram","5","47-93"
"0.839310344827586","29","100","Char n-gram","5","47-93"
"0.8870689655172412","29","200","Char n-gram","5","47-93"
"0.8985057471264367","29","300","Char n-gram","5","47-93"
"0.9206896551724137","29","500","Char n-gram","5","47-93"
"0.6533333333333332","30","10","Char n-gram","5","47-93"
"0.6966666666666667","30","20","Char n-gram","5","47-93"
"0.7433333333333334","30","30","Char n-gram","5","47-93"
"0.786","30","50","Char n-gram","5","47-93"
"0.829","30","100","Char n-gram","5","47-93"
"0.875","30","200","Char n-gram","5","47-93"
"0.8981111111111112","30","300","Char n-gram","5","47-93"
"0.9196","30","500","Char n-gram","5","47-93"
"0.638709677419355","31","10","Char n-gram","5","47-93"
"0.6887096774193548","31","20","Char n-gram","5","47-93"
"0.7311827956989247","31","30","Char n-gram","5","47-93"
"0.7361290322580646","31","50","Char n-gram","5","47-93"
"0.8077419354838711","31","100","Char n-gram","5","47-93"
"0.8508064516129032","31","200","Char n-gram","5","47-93"
"0.8816129032258064","31","300","Char n-gram","5","47-93"
"0.903290322580645","31","500","Char n-gram","5","47-93"
"0.646875","32","10","Char n-gram","5","47-93"
"0.6609375","32","20","Char n-gram","5","47-93"
"0.7364583333333334","32","30","Char n-gram","5","47-93"
"0.755625","32","50","Char n-gram","5","47-93"
"0.8150000000000001","32","100","Char n-gram","5","47-93"
"0.8573437500000001","32","200","Char n-gram","5","47-93"
"0.8787499999999999","32","300","Char n-gram","5","47-93"
"0.9078125","32","500","Char n-gram","5","47-93"
"0.6454545454545456","33","10","Char n-gram","5","47-93"
"0.693939393939394","33","20","Char n-gram","5","47-93"
"0.7080808080808081","33","30","Char n-gram","5","47-93"
"0.7442424242424243","33","50","Char n-gram","5","47-93"
"0.7942424242424242","33","100","Char n-gram","5","47-93"
"0.8472727272727273","33","200","Char n-gram","5","47-93"
"0.872020202020202","33","300","Char n-gram","5","47-93"
"0.9009090909090908","33","500","Char n-gram","5","47-93"
"0.6","34","10","Char n-gram","5","47-93"
"0.6470588235294118","34","20","Char n-gram","5","47-93"
"0.692156862745098","34","30","Char n-gram","5","47-93"
"0.74","34","50","Char n-gram","5","47-93"
"0.778235294117647","34","100","Char n-gram","5","47-93"
"0.8389705882352942","34","200","Char n-gram","5","47-93"
"0.8650980392156862","34","300","Char n-gram","5","47-93"
"0.8895882352941176","34","500","Char n-gram","5","47-93"
"0.5914285714285714","35","10","Char n-gram","5","47-93"
"0.6628571428571428","35","20","Char n-gram","5","47-93"
"0.6866666666666668","35","30","Char n-gram","5","47-93"
"0.7171428571428572","35","50","Char n-gram","5","47-93"
"0.7757142857142858","35","100","Char n-gram","5","47-93"
"0.8212857142857144","35","200","Char n-gram","5","47-93"
"0.8517142857142858","35","300","Char n-gram","5","47-93"
"0.8868","35","500","Char n-gram","5","47-93"
"0.6305555555555556","36","10","Char n-gram","5","47-93"
"0.6569444444444444","36","20","Char n-gram","5","47-93"
"0.6833333333333333","36","30","Char n-gram","5","47-93"
"0.7355555555555555","36","50","Char n-gram","5","47-93"
"0.7794444444444445","36","100","Char n-gram","5","47-93"
"0.8258333333333333","36","200","Char n-gram","5","47-93"
"0.8551851851851853","36","300","Char n-gram","5","47-93"
"0.8918333333333333","36","500","Char n-gram","5","47-93"
"0.6297297297297297","37","10","Char n-gram","5","47-93"
"0.6702702702702703","37","20","Char n-gram","5","47-93"
"0.681981981981982","37","30","Char n-gram","5","47-93"
"0.7351351351351352","37","50","Char n-gram","5","47-93"
"0.777027027027027","37","100","Char n-gram","5","47-93"
"0.8329729729729729","37","200","Char n-gram","5","47-93"
"0.8555855855855856","37","300","Char n-gram","5","47-93"
"0.8897297297297296","37","500","Char n-gram","5","47-93"
"0.6078947368421053","38","10","Char n-gram","5","47-93"
"0.6855263157894738","38","20","Char n-gram","5","47-93"
"0.6938596491228071","38","30","Char n-gram","5","47-93"
"0.7431578947368421","38","50","Char n-gram","5","47-93"
"0.796578947368421","38","100","Char n-gram","5","47-93"
"0.8378947368421052","38","200","Char n-gram","5","47-93"
"0.8669298245614036","38","300","Char n-gram","5","47-93"
"0.8943684210526316","38","500","Char n-gram","5","47-93"
"0.5948717948717949","39","10","Char n-gram","5","47-93"
"0.6512820512820514","39","20","Char n-gram","5","47-93"
"0.7017094017094017","39","30","Char n-gram","5","47-93"
"0.7225641025641026","39","50","Char n-gram","5","47-93"
"0.8017948717948717","39","100","Char n-gram","5","47-93"
"0.8358974358974358","39","200","Char n-gram","5","47-93"
"0.8684615384615386","39","300","Char n-gram","5","47-93"
"0.8919487179487179","39","500","Char n-gram","5","47-93"
"0.6125","40","10","Char n-gram","5","47-93"
"0.6675000000000001","40","20","Char n-gram","5","47-93"
"0.6975000000000001","40","30","Char n-gram","5","47-93"
"0.7344999999999999","40","50","Char n-gram","5","47-93"
"0.7815000000000001","40","100","Char n-gram","5","47-93"
"0.830875","40","200","Char n-gram","5","47-93"
"0.8528333333333334","40","300","Char n-gram","5","47-93"
"0.88455","40","500","Char n-gram","5","47-93"
"0.5634146341463414","41","10","Char n-gram","5","47-93"
"0.6353658536585365","41","20","Char n-gram","5","47-93"
"0.6617886178861789","41","30","Char n-gram","5","47-93"
"0.7146341463414634","41","50","Char n-gram","5","47-93"
"0.7795121951219512","41","100","Char n-gram","5","47-93"
"0.8124390243902437","41","200","Char n-gram","5","47-93"
"0.8386991869918698","41","300","Char n-gram","5","47-93"
"0.8702926829268293","41","500","Char n-gram","5","47-93"
"0.5714285714285714","42","10","Char n-gram","5","47-93"
"0.601190476190476","42","20","Char n-gram","5","47-93"
"0.6484126984126983","42","30","Char n-gram","5","47-93"
"0.6985714285714286","42","50","Char n-gram","5","47-93"
"0.7502380952380953","42","100","Char n-gram","5","47-93"
"0.7930952380952381","42","200","Char n-gram","5","47-93"
"0.8319047619047618","42","300","Char n-gram","5","47-93"
"0.8664285714285714","42","500","Char n-gram","5","47-93"
"0.5906976744186047","43","10","Char n-gram","5","47-93"
"0.6337209302325582","43","20","Char n-gram","5","47-93"
"0.6449612403100776","43","30","Char n-gram","5","47-93"
"0.6874418604651164","43","50","Char n-gram","5","47-93"
"0.7325581395348837","43","100","Char n-gram","5","47-93"
"0.7933720930232558","43","200","Char n-gram","5","47-93"
"0.8221705426356589","43","300","Char n-gram","5","47-93"
"0.8604651162790697","43","500","Char n-gram","5","47-93"
"0.5727272727272728","44","10","Char n-gram","5","47-93"
"0.6170454545454545","44","20","Char n-gram","5","47-93"
"0.6727272727272727","44","30","Char n-gram","5","47-93"
"0.6790909090909091","44","50","Char n-gram","5","47-93"
"0.7393181818181819","44","100","Char n-gram","5","47-93"
"0.7872727272727273","44","200","Char n-gram","5","47-93"
"0.820530303030303","44","300","Char n-gram","5","47-93"
"0.8558181818181818","44","500","Char n-gram","5","47-93"
"0.528888888888889","45","10","Char n-gram","5","47-93"
"0.6066666666666667","45","20","Char n-gram","5","47-93"
"0.6303703703703704","45","30","Char n-gram","5","47-93"
"0.6764444444444444","45","50","Char n-gram","5","47-93"
"0.7217777777777777","45","100","Char n-gram","5","47-93"
"0.7734444444444444","45","200","Char n-gram","5","47-93"
"0.8070370370370371","45","300","Char n-gram","5","47-93"
"0.8419555555555556","45","500","Char n-gram","5","47-93"
"0.5434782608695652","46","10","Char n-gram","5","47-93"
"0.625","46","20","Char n-gram","5","47-93"
"0.6384057971014492","46","30","Char n-gram","5","47-93"
"0.6747826086956522","46","50","Char n-gram","5","47-93"
"0.7352173913043478","46","100","Char n-gram","5","47-93"
"0.7826086956521738","46","200","Char n-gram","5","47-93"
"0.8052898550724639","46","300","Char n-gram","5","47-93"
"0.8438260869565217","46","500","Char n-gram","5","47-93"
"0.5170212765957447","47","10","Char n-gram","5","47-93"
"0.6053191489361701","47","20","Char n-gram","5","47-93"
"0.6375886524822695","47","30","Char n-gram","5","47-93"
"0.665531914893617","47","50","Char n-gram","5","47-93"
"0.7121276595744681","47","100","Char n-gram","5","47-93"
"0.7626595744680851","47","200","Char n-gram","5","47-93"
"0.7933333333333333","47","300","Char n-gram","5","47-93"
"0.8246808510638297","47","500","Char n-gram","5","47-93"
"0.5333333333333333","48","10","Char n-gram","5","47-93"
"0.5979166666666667","48","20","Char n-gram","5","47-93"
"0.6250000000000001","48","30","Char n-gram","5","47-93"
"0.6566666666666666","48","50","Char n-gram","5","47-93"
"0.7045833333333332","48","100","Char n-gram","5","47-93"
"0.7610416666666666","48","200","Char n-gram","5","47-93"
"0.7904861111111112","48","300","Char n-gram","5","47-93"
"0.8246249999999999","48","500","Char n-gram","5","47-93"
"0.5224489795918368","49","10","Char n-gram","5","47-93"
"0.5948979591836736","49","20","Char n-gram","5","47-93"
"0.6088435374149659","49","30","Char n-gram","5","47-93"
"0.6436734693877552","49","50","Char n-gram","5","47-93"
"0.6940816326530613","49","100","Char n-gram","5","47-93"
"0.7581632653061223","49","200","Char n-gram","5","47-93"
"0.7869387755102041","49","300","Char n-gram","5","47-93"
"0.8201632653061225","49","500","Char n-gram","5","47-93"
"0.5440000000000002","50","10","Char n-gram","5","47-93"
"0.5850000000000001","50","20","Char n-gram","5","47-93"
"0.6273333333333333","50","30","Char n-gram","5","47-93"
"0.6616","50","50","Char n-gram","5","47-93"
"0.7085999999999999","50","100","Char n-gram","5","47-93"
"0.7565","50","200","Char n-gram","5","47-93"
"0.7928666666666666","50","300","Char n-gram","5","47-93"
"0.8218","50","500","Char n-gram","5","47-93"
"1.0","2","10","POS n-gram","1","94-140"
"1.0","2","20","POS n-gram","1","94-140"
"1.0","2","30","POS n-gram","1","94-140"
"1.0","2","50","POS n-gram","1","94-140"
"1.0","2","100","POS n-gram","1","94-140"
"1.0","2","200","POS n-gram","1","94-140"
"1.0","2","300","POS n-gram","1","94-140"
"1.0","2","500","POS n-gram","1","94-140"
"0.9666666666666666","3","10","POS n-gram","1","94-140"
"0.9666666666666666","3","20","POS n-gram","1","94-140"
"0.9777777777777779","3","30","POS n-gram","1","94-140"
"0.9933333333333334","3","50","POS n-gram","1","94-140"
"1.0","3","100","POS n-gram","1","94-140"
"1.0","3","200","POS n-gram","1","94-140"
"1.0","3","300","POS n-gram","1","94-140"
"1.0","3","500","POS n-gram","1","94-140"
"0.825","4","10","POS n-gram","1","94-140"
"0.875","4","20","POS n-gram","1","94-140"
"0.95","4","30","POS n-gram","1","94-140"
"0.9800000000000001","4","50","POS n-gram","1","94-140"
"0.9675","4","100","POS n-gram","1","94-140"
"0.9650000000000001","4","200","POS n-gram","1","94-140"
"0.9566666666666667","4","300","POS n-gram","1","94-140"
"0.9640000000000001","4","500","POS n-gram","1","94-140"
"0.8","5","10","POS n-gram","1","94-140"
"0.8799999999999999","5","20","POS n-gram","1","94-140"
"0.8733333333333334","5","30","POS n-gram","1","94-140"
"0.924","5","50","POS n-gram","1","94-140"
"0.966","5","100","POS n-gram","1","94-140"
"0.983","5","200","POS n-gram","1","94-140"
"0.9786666666666667","5","300","POS n-gram","1","94-140"
"0.9792","5","500","POS n-gram","1","94-140"
"0.8666666666666666","6","10","POS n-gram","1","94-140"
"0.8916666666666666","6","20","POS n-gram","1","94-140"
"0.9","6","30","POS n-gram","1","94-140"
"0.9433333333333334","6","50","POS n-gram","1","94-140"
"0.9466666666666667","6","100","POS n-gram","1","94-140"
"0.9683333333333334","6","200","POS n-gram","1","94-140"
"0.9544444444444444","6","300","POS n-gram","1","94-140"
"0.9526666666666666","6","500","POS n-gram","1","94-140"
"0.8571428571428571","7","10","POS n-gram","1","94-140"
"0.8857142857142858","7","20","POS n-gram","1","94-140"
"0.9333333333333333","7","30","POS n-gram","1","94-140"
"0.9485714285714286","7","50","POS n-gram","1","94-140"
"0.962857142857143","7","100","POS n-gram","1","94-140"
"0.9657142857142856","7","200","POS n-gram","1","94-140"
"0.9642857142857142","7","300","POS n-gram","1","94-140"
"0.9574285714285715","7","500","POS n-gram","1","94-140"
"0.7875","8","10","POS n-gram","1","94-140"
"0.8625","8","20","POS n-gram","1","94-140"
"0.9","8","30","POS n-gram","1","94-140"
"0.915","8","50","POS n-gram","1","94-140"
"0.9337500000000002","8","100","POS n-gram","1","94-140"
"0.93875","8","200","POS n-gram","1","94-140"
"0.9275","8","300","POS n-gram","1","94-140"
"0.9345000000000001","8","500","POS n-gram","1","94-140"
"0.8","9","10","POS n-gram","1","94-140"
"0.7666666666666666","9","20","POS n-gram","1","94-140"
"0.8148148148148147","9","30","POS n-gram","1","94-140"
"0.8711111111111111","9","50","POS n-gram","1","94-140"
"0.9","9","100","POS n-gram","1","94-140"
"0.925","9","200","POS n-gram","1","94-140"
"0.9203703703703704","9","300","POS n-gram","1","94-140"
"0.9153333333333334","9","500","POS n-gram","1","94-140"
"0.71","10","10","POS n-gram","1","94-140"
"0.7649999999999999","10","20","POS n-gram","1","94-140"
"0.79","10","30","POS n-gram","1","94-140"
"0.8280000000000001","10","50","POS n-gram","1","94-140"
