accuracies,n_authors,n_samples,FE_algorithm,n_gram,FE_algorithm_ngram
0.7307692307692308,26,20,Char n-gram,3,Char n-gram 3
0.7525641025641026,26,30,Char n-gram,3,Char n-gram 3
0.7892307692307693,26,50,Char n-gram,3,Char n-gram 3
0.8426923076923079,26,100,Char n-gram,3,Char n-gram 3
0.888653846153846,26,200,Char n-gram,3,Char n-gram 3
0.9078205128205127,26,300,Char n-gram,3,Char n-gram 3
0.920076923076923,26,500,Char n-gram,3,Char n-gram 3
0.6296296296296295,27,10,Char n-gram,3,Char n-gram 3
0.6962962962962964,27,20,Char n-gram,3,Char n-gram 3
0.7419753086419754,27,30,Char n-gram,3,Char n-gram 3
0.7785185185185185,27,50,Char n-gram,3,Char n-gram 3
0.8244444444444443,27,100,Char n-gram,3,Char n-gram 3
0.8727777777777778,27,200,Char n-gram,3,Char n-gram 3
0.8945679012345679,27,300,Char n-gram,3,Char n-gram 3
0.9171851851851851,27,500,Char n-gram,3,Char n-gram 3
0.6285714285714286,28,10,Char n-gram,3,Char n-gram 3
0.7,28,20,Char n-gram,3,Char n-gram 3
0.7119047619047618,28,30,Char n-gram,3,Char n-gram 3
0.7707142857142857,28,50,Char n-gram,3,Char n-gram 3
0.8157142857142856,28,100,Char n-gram,3,Char n-gram 3
0.8637500000000001,28,200,Char n-gram,3,Char n-gram 3
0.8782142857142858,28,300,Char n-gram,3,Char n-gram 3
0.8989285714285714,28,500,Char n-gram,3,Char n-gram 3
0.6172413793103448,29,10,Char n-gram,3,Char n-gram 3
0.6758620689655173,29,20,Char n-gram,3,Char n-gram 3
0.7425287356321839,29,30,Char n-gram,3,Char n-gram 3
0.7675862068965518,29,50,Char n-gram,3,Char n-gram 3
0.8079310344827586,29,100,Char n-gram,3,Char n-gram 3
0.8679310344827587,29,200,Char n-gram,3,Char n-gram 3
0.8836781609195402,29,300,Char n-gram,3,Char n-gram 3
0.9030344827586205,29,500,Char n-gram,3,Char n-gram 3
0.6399999999999999,30,10,Char n-gram,3,Char n-gram 3
0.6616666666666665,30,20,Char n-gram,3,Char n-gram 3
0.7055555555555556,30,30,Char n-gram,3,Char n-gram 3
0.7553333333333334,30,50,Char n-gram,3,Char n-gram 3
0.8113333333333334,30,100,Char n-gram,3,Char n-gram 3
0.8535,30,200,Char n-gram,3,Char n-gram 3
0.8634444444444445,30,300,Char n-gram,3,Char n-gram 3
0.8882,30,500,Char n-gram,3,Char n-gram 3
0.6258064516129034,31,10,Char n-gram,3,Char n-gram 3
0.6548387096774194,31,20,Char n-gram,3,Char n-gram 3
0.6645161290322582,31,30,Char n-gram,3,Char n-gram 3
0.7387096774193548,31,50,Char n-gram,3,Char n-gram 3
0.7793548387096775,31,100,Char n-gram,3,Char n-gram 3
0.8283870967741936,31,200,Char n-gram,3,Char n-gram 3
0.8597849462365591,31,300,Char n-gram,3,Char n-gram 3
0.8825806451612902,31,500,Char n-gram,3,Char n-gram 3
0.603125,32,10,Char n-gram,3,Char n-gram 3
0.6296875,32,20,Char n-gram,3,Char n-gram 3
0.6864583333333334,32,30,Char n-gram,3,Char n-gram 3
0.724375,32,50,Char n-gram,3,Char n-gram 3
0.78125,32,100,Char n-gram,3,Char n-gram 3
0.8295312500000002,32,200,Char n-gram,3,Char n-gram 3
0.849375,32,300,Char n-gram,3,Char n-gram 3
0.8820625,32,500,Char n-gram,3,Char n-gram 3
0.6181818181818183,33,10,Char n-gram,3,Char n-gram 3
0.6621212121212122,33,20,Char n-gram,3,Char n-gram 3
0.6626262626262627,33,30,Char n-gram,3,Char n-gram 3
0.7103030303030303,33,50,Char n-gram,3,Char n-gram 3
0.7842424242424243,33,100,Char n-gram,3,Char n-gram 3
0.824090909090909,33,200,Char n-gram,3,Char n-gram 3
0.8480808080808082,33,300,Char n-gram,3,Char n-gram 3
0.8677575757575757,33,500,Char n-gram,3,Char n-gram 3
0.5970588235294118,34,10,Char n-gram,3,Char n-gram 3
0.6544117647058825,34,20,Char n-gram,3,Char n-gram 3
0.6745098039215687,34,30,Char n-gram,3,Char n-gram 3
0.73,34,50,Char n-gram,3,Char n-gram 3
0.7761764705882352,34,100,Char n-gram,3,Char n-gram 3
0.8223529411764707,34,200,Char n-gram,3,Char n-gram 3
0.8426470588235293,34,300,Char n-gram,3,Char n-gram 3
0.8744117647058823,34,500,Char n-gram,3,Char n-gram 3
0.5799999999999998,35,10,Char n-gram,3,Char n-gram 3
0.6242857142857143,35,20,Char n-gram,3,Char n-gram 3
0.6752380952380953,35,30,Char n-gram,3,Char n-gram 3
0.6942857142857143,35,50,Char n-gram,3,Char n-gram 3
0.7614285714285716,35,100,Char n-gram,3,Char n-gram 3
0.8045714285714286,35,200,Char n-gram,3,Char n-gram 3
0.8400000000000001,35,300,Char n-gram,3,Char n-gram 3
0.861142857142857,35,500,Char n-gram,3,Char n-gram 3
0.55,36,10,Char n-gram,3,Char n-gram 3
0.6361111111111112,36,20,Char n-gram,3,Char n-gram 3
0.6601851851851853,36,30,Char n-gram,3,Char n-gram 3
0.6961111111111111,36,50,Char n-gram,3,Char n-gram 3
0.7527777777777779,36,100,Char n-gram,3,Char n-gram 3
0.8094444444444445,36,200,Char n-gram,3,Char n-gram 3
0.8362037037037038,36,300,Char n-gram,3,Char n-gram 3
0.8560555555555556,36,500,Char n-gram,3,Char n-gram 3
0.5405405405405406,37,10,Char n-gram,3,Char n-gram 3
0.6459459459459459,37,20,Char n-gram,3,Char n-gram 3
0.6504504504504505,37,30,Char n-gram,3,Char n-gram 3
0.7059459459459461,37,50,Char n-gram,3,Char n-gram 3
0.7608108108108108,37,100,Char n-gram,3,Char n-gram 3
0.8158108108108107,37,200,Char n-gram,3,Char n-gram 3
0.8389189189189189,37,300,Char n-gram,3,Char n-gram 3
0.8594054054054053,37,500,Char n-gram,3,Char n-gram 3
0.5605263157894738,38,10,Char n-gram,3,Char n-gram 3
0.6144736842105263,38,20,Char n-gram,3,Char n-gram 3
0.6421052631578947,38,30,Char n-gram,3,Char n-gram 3
0.6947368421052632,38,50,Char n-gram,3,Char n-gram 3
0.7555263157894737,38,100,Char n-gram,3,Char n-gram 3
0.8121052631578948,38,200,Char n-gram,3,Char n-gram 3
0.8361403508771929,38,300,Char n-gram,3,Char n-gram 3
0.8618947368421053,38,500,Char n-gram,3,Char n-gram 3
0.5487179487179488,39,10,Char n-gram,3,Char n-gram 3
0.6333333333333333,39,20,Char n-gram,3,Char n-gram 3
0.6367521367521366,39,30,Char n-gram,3,Char n-gram 3
0.6876923076923077,39,50,Char n-gram,3,Char n-gram 3
0.7607692307692308,39,100,Char n-gram,3,Char n-gram 3
0.8158974358974358,39,200,Char n-gram,3,Char n-gram 3
0.8347863247863246,39,300,Char n-gram,3,Char n-gram 3
0.8642564102564103,39,500,Char n-gram,3,Char n-gram 3
0.5925,40,10,Char n-gram,3,Char n-gram 3
0.6224999999999999,40,20,Char n-gram,3,Char n-gram 3
0.6591666666666667,40,30,Char n-gram,3,Char n-gram 3
0.6985,40,50,Char n-gram,3,Char n-gram 3
0.75925,40,100,Char n-gram,3,Char n-gram 3
0.8084999999999999,40,200,Char n-gram,3,Char n-gram 3
0.8335000000000001,40,300,Char n-gram,3,Char n-gram 3
0.8586,40,500,Char n-gram,3,Char n-gram 3
0.548780487804878,41,10,Char n-gram,3,Char n-gram 3
0.5951219512195122,41,20,Char n-gram,3,Char n-gram 3
0.6422764227642277,41,30,Char n-gram,3,Char n-gram 3
0.6848780487804877,41,50,Char n-gram,3,Char n-gram 3
0.728780487804878,41,100,Char n-gram,3,Char n-gram 3
0.7950000000000002,41,200,Char n-gram,3,Char n-gram 3
0.8208130081300814,41,300,Char n-gram,3,Char n-gram 3
0.8467317073170733,41,500,Char n-gram,3,Char n-gram 3
0.5261904761904762,42,10,Char n-gram,3,Char n-gram 3
0.5904761904761904,42,20,Char n-gram,3,Char n-gram 3
0.6261904761904762,42,30,Char n-gram,3,Char n-gram 3
0.6866666666666668,42,50,Char n-gram,3,Char n-gram 3
0.7235714285714286,42,100,Char n-gram,3,Char n-gram 3
0.784047619047619,42,200,Char n-gram,3,Char n-gram 3
0.8072222222222223,42,300,Char n-gram,3,Char n-gram 3
0.8317142857142856,42,500,Char n-gram,3,Char n-gram 3
0.5441860465116279,43,10,Char n-gram,3,Char n-gram 3
0.5848837209302326,43,20,Char n-gram,3,Char n-gram 3
0.6224806201550388,43,30,Char n-gram,3,Char n-gram 3
0.6637209302325581,43,50,Char n-gram,3,Char n-gram 3
0.7134883720930233,43,100,Char n-gram,3,Char n-gram 3
0.7760465116279069,43,200,Char n-gram,3,Char n-gram 3
0.8031782945736433,43,300,Char n-gram,3,Char n-gram 3
0.8294883720930233,43,500,Char n-gram,3,Char n-gram 3
0.5204545454545455,44,10,Char n-gram,3,Char n-gram 3
0.571590909090909,44,20,Char n-gram,3,Char n-gram 3
0.6181818181818183,44,30,Char n-gram,3,Char n-gram 3
0.6499999999999999,44,50,Char n-gram,3,Char n-gram 3
0.7109090909090908,44,100,Char n-gram,3,Char n-gram 3
0.7581818181818181,44,200,Char n-gram,3,Char n-gram 3
0.7898484848484848,44,300,Char n-gram,3,Char n-gram 3
0.8172272727272727,44,500,Char n-gram,3,Char n-gram 3
0.5199999999999999,45,10,Char n-gram,3,Char n-gram 3
0.5655555555555555,45,20,Char n-gram,3,Char n-gram 3
0.6140740740740742,45,30,Char n-gram,3,Char n-gram 3
0.6604444444444445,45,50,Char n-gram,3,Char n-gram 3
0.707111111111111,45,100,Char n-gram,3,Char n-gram 3
0.7663333333333334,45,200,Char n-gram,3,Char n-gram 3
0.7924444444444444,45,300,Char n-gram,3,Char n-gram 3
0.8209777777777777,45,500,Char n-gram,3,Char n-gram 3
0.523913043478261,46,10,Char n-gram,3,Char n-gram 3
0.5782608695652174,46,20,Char n-gram,3,Char n-gram 3
0.6072463768115942,46,30,Char n-gram,3,Char n-gram 3
0.6317391304347826,46,50,Char n-gram,3,Char n-gram 3
0.701304347826087,46,100,Char n-gram,3,Char n-gram 3
0.7610869565217391,46,200,Char n-gram,3,Char n-gram 3
0.7845652173913044,46,300,Char n-gram,3,Char n-gram 3
0.8125652173913043,46,500,Char n-gram,3,Char n-gram 3
0.5191489361702128,47,10,Char n-gram,3,Char n-gram 3
0.601063829787234,47,20,Char n-gram,3,Char n-gram 3
0.6177304964539008,47,30,Char n-gram,3,Char n-gram 3
0.6655319148936171,47,50,Char n-gram,3,Char n-gram 3
0.7123404255319148,47,100,Char n-gram,3,Char n-gram 3
0.7478723404255321,47,200,Char n-gram,3,Char n-gram 3
0.7917730496453901,47,300,Char n-gram,3,Char n-gram 3
0.8147234042553192,47,500,Char n-gram,3,Char n-gram 3
0.51875,48,10,Char n-gram,3,Char n-gram 3
0.5760416666666666,48,20,Char n-gram,3,Char n-gram 3
0.5937500000000001,48,30,Char n-gram,3,Char n-gram 3
0.6241666666666668,48,50,Char n-gram,3,Char n-gram 3
0.6943750000000001,48,100,Char n-gram,3,Char n-gram 3
0.7386458333333332,48,200,Char n-gram,3,Char n-gram 3
0.7677083333333332,48,300,Char n-gram,3,Char n-gram 3
0.7931666666666667,48,500,Char n-gram,3,Char n-gram 3
0.5081632653061225,49,10,Char n-gram,3,Char n-gram 3
0.5540816326530612,49,20,Char n-gram,3,Char n-gram 3
0.6006802721088436,49,30,Char n-gram,3,Char n-gram 3
0.6326530612244898,49,50,Char n-gram,3,Char n-gram 3
0.6906122448979591,49,100,Char n-gram,3,Char n-gram 3
0.7342857142857143,49,200,Char n-gram,3,Char n-gram 3
0.7592517006802721,49,300,Char n-gram,3,Char n-gram 3
0.7929795918367347,49,500,Char n-gram,3,Char n-gram 3
0.472,50,10,Char n-gram,3,Char n-gram 3
0.564,50,20,Char n-gram,3,Char n-gram 3
0.5700000000000001,50,30,Char n-gram,3,Char n-gram 3
0.6203999999999998,50,50,Char n-gram,3,Char n-gram 3
0.6714,50,100,Char n-gram,3,Char n-gram 3
0.7209,50,200,Char n-gram,3,Char n-gram 3
0.7484000000000001,50,300,Char n-gram,3,Char n-gram 3
0.78468,50,500,Char n-gram,3,Char n-gram 3
1.0,2,10,Char n-gram,4,Char n-gram 4
1.0,2,20,Char n-gram,4,Char n-gram 4
1.0,2,30,Char n-gram,4,Char n-gram 4
0.99,2,50,Char n-gram,4,Char n-gram 4
0.9949999999999999,2,100,Char n-gram,4,Char n-gram 4
1.0,2,200,Char n-gram,4,Char n-gram 4
1.0,2,300,Char n-gram,4,Char n-gram 4
1.0,2,500,Char n-gram,4,Char n-gram 4
0.9,3,10,Char n-gram,4,Char n-gram 4
0.9833333333333334,3,20,Char n-gram,4,Char n-gram 4
0.9333333333333333,3,30,Char n-gram,4,Char n-gram 4
1.0,3,50,Char n-gram,4,Char n-gram 4
0.9933333333333334,3,100,Char n-gram,4,Char n-gram 4
0.9983333333333334,3,200,Char n-gram,4,Char n-gram 4
0.9977777777777778,3,300,Char n-gram,4,Char n-gram 4
0.9993333333333332,3,500,Char n-gram,4,Char n-gram 4
0.9,4,10,Char n-gram,4,Char n-gram 4
0.9125,4,20,Char n-gram,4,Char n-gram 4
0.9583333333333333,4,30,Char n-gram,4,Char n-gram 4
0.9899999999999999,4,50,Char n-gram,4,Char n-gram 4
1.0,4,100,Char n-gram,4,Char n-gram 4
0.99875,4,200,Char n-gram,4,Char n-gram 4
1.0,4,300,Char n-gram,4,Char n-gram 4
1.0,4,500,Char n-gram,4,Char n-gram 4
0.9400000000000001,5,10,Char n-gram,4,Char n-gram 4
0.96,5,20,Char n-gram,4,Char n-gram 4
0.9933333333333334,5,30,Char n-gram,4,Char n-gram 4
0.984,5,50,Char n-gram,4,Char n-gram 4
0.99,5,100,Char n-gram,4,Char n-gram 4
1.0,5,200,Char n-gram,4,Char n-gram 4
1.0,5,300,Char n-gram,4,Char n-gram 4
0.9996,5,500,Char n-gram,4,Char n-gram 4
0.9333333333333333,6,10,Char n-gram,4,Char n-gram 4
0.9666666666666666,6,20,Char n-gram,4,Char n-gram 4
0.9833333333333334,6,30,Char n-gram,4,Char n-gram 4
0.99,6,50,Char n-gram,4,Char n-gram 4
0.9949999999999999,6,100,Char n-gram,4,Char n-gram 4
1.0,6,200,Char n-gram,4,Char n-gram 4
0.9994444444444444,6,300,Char n-gram,4,Char n-gram 4
0.9996666666666666,6,500,Char n-gram,4,Char n-gram 4
0.8714285714285713,7,10,Char n-gram,4,Char n-gram 4
0.9714285714285715,7,20,Char n-gram,4,Char n-gram 4
0.9666666666666666,7,30,Char n-gram,4,Char n-gram 4
0.9771428571428572,7,50,Char n-gram,4,Char n-gram 4
0.9885714285714287,7,100,Char n-gram,4,Char n-gram 4
0.9985714285714288,7,200,Char n-gram,4,Char n-gram 4
0.9985714285714286,7,300,Char n-gram,4,Char n-gram 4
0.9997142857142858,7,500,Char n-gram,4,Char n-gram 4
0.8,8,10,Char n-gram,4,Char n-gram 4
0.875,8,20,Char n-gram,4,Char n-gram 4
0.9166666666666666,8,30,Char n-gram,4,Char n-gram 4
0.9275,8,50,Char n-gram,4,Char n-gram 4
0.9637499999999999,8,100,Char n-gram,4,Char n-gram 4
0.983125,8,200,Char n-gram,4,Char n-gram 4
0.9824999999999999,8,300,Char n-gram,4,Char n-gram 4
0.9894999999999999,8,500,Char n-gram,4,Char n-gram 4
0.8333333333333334,9,10,Char n-gram,4,Char n-gram 4
0.9111111111111111,9,20,Char n-gram,4,Char n-gram 4
0.9444444444444444,9,30,Char n-gram,4,Char n-gram 4
0.928888888888889,9,50,Char n-gram,4,Char n-gram 4
0.9588888888888889,9,100,Char n-gram,4,Char n-gram 4
0.9805555555555557,9,200,Char n-gram,4,Char n-gram 4
0.9807407407407407,9,300,Char n-gram,4,Char n-gram 4
0.9917777777777778,9,500,Char n-gram,4,Char n-gram 4
0.89,10,10,Char n-gram,4,Char n-gram 4
0.885,10,20,Char n-gram,4,Char n-gram 4
0.9066666666666666,10,30,Char n-gram,4,Char n-gram 4
0.954,10,50,Char n-gram,4,Char n-gram 4
0.9460000000000001,10,100,Char n-gram,4,Char n-gram 4
0.9785,10,200,Char n-gram,4,Char n-gram 4
0.9783333333333333,10,300,Char n-gram,4,Char n-gram 4
0.9884000000000001,10,500,Char n-gram,4,Char n-gram 4
0.8181818181818181,11,10,Char n-gram,4,Char n-gram 4
0.8818181818181818,11,20,Char n-gram,4,Char n-gram 4
0.8878787878787879,11,30,Char n-gram,4,Char n-gram 4
0.9400000000000001,11,50,Char n-gram,4,Char n-gram 4
0.949090909090909,11,100,Char n-gram,4,Char n-gram 4
0.975,11,200,Char n-gram,4,Char n-gram 4
0.9793939393939393,11,300,Char n-gram,4,Char n-gram 4
0.9869090909090907,11,500,Char n-gram,4,Char n-gram 4
0.875,12,10,Char n-gram,4,Char n-gram 4
0.8666666666666668,12,20,Char n-gram,4,Char n-gram 4
0.9,12,30,Char n-gram,4,Char n-gram 4
0.9099999999999999,12,50,Char n-gram,4,Char n-gram 4
0.9541666666666666,12,100,Char n-gram,4,Char n-gram 4
0.9691666666666666,12,200,Char n-gram,4,Char n-gram 4
0.9791666666666664,12,300,Char n-gram,4,Char n-gram 4
0.9853333333333334,12,500,Char n-gram,4,Char n-gram 4
0.8,13,10,Char n-gram,4,Char n-gram 4
0.8307692307692307,13,20,Char n-gram,4,Char n-gram 4
0.8820512820512821,13,30,Char n-gram,4,Char n-gram 4
0.9015384615384615,13,50,Char n-gram,4,Char n-gram 4
0.9307692307692308,13,100,Char n-gram,4,Char n-gram 4
0.9588461538461539,13,200,Char n-gram,4,Char n-gram 4
0.9710256410256412,13,300,Char n-gram,4,Char n-gram 4
0.9823076923076923,13,500,Char n-gram,4,Char n-gram 4
0.7285714285714285,14,10,Char n-gram,4,Char n-gram 4
0.8214285714285714,14,20,Char n-gram,4,Char n-gram 4
0.8428571428571429,14,30,Char n-gram,4,Char n-gram 4
0.8928571428571429,14,50,Char n-gram,4,Char n-gram 4
0.9271428571428573,14,100,Char n-gram,4,Char n-gram 4
0.9546428571428571,14,200,Char n-gram,4,Char n-gram 4
0.9616666666666666,14,300,Char n-gram,4,Char n-gram 4
0.9774285714285714,14,500,Char n-gram,4,Char n-gram 4
0.7666666666666667,15,10,Char n-gram,4,Char n-gram 4
0.8166666666666667,15,20,Char n-gram,4,Char n-gram 4
0.8155555555555555,15,30,Char n-gram,4,Char n-gram 4
0.8586666666666666,15,50,Char n-gram,4,Char n-gram 4
0.8726666666666667,15,100,Char n-gram,4,Char n-gram 4
0.914,15,200,Char n-gram,4,Char n-gram 4
0.9266666666666665,15,300,Char n-gram,4,Char n-gram 4
0.9346666666666668,15,500,Char n-gram,4,Char n-gram 4
0.73125,16,10,Char n-gram,4,Char n-gram 4
0.771875,16,20,Char n-gram,4,Char n-gram 4
0.7833333333333333,16,30,Char n-gram,4,Char n-gram 4
0.8424999999999999,16,50,Char n-gram,4,Char n-gram 4
0.8612499999999998,16,100,Char n-gram,4,Char n-gram 4
0.9028125000000001,16,200,Char n-gram,4,Char n-gram 4
0.9181250000000001,16,300,Char n-gram,4,Char n-gram 4
0.935375,16,500,Char n-gram,4,Char n-gram 4
0.6588235294117648,17,10,Char n-gram,4,Char n-gram 4
0.7882352941176471,17,20,Char n-gram,4,Char n-gram 4
0.7745098039215685,17,30,Char n-gram,4,Char n-gram 4
0.8164705882352941,17,50,Char n-gram,4,Char n-gram 4
0.8988235294117647,17,100,Char n-gram,4,Char n-gram 4
0.9438235294117646,17,200,Char n-gram,4,Char n-gram 4
0.9527450980392157,17,300,Char n-gram,4,Char n-gram 4
0.968235294117647,17,500,Char n-gram,4,Char n-gram 4
0.6888888888888889,18,10,Char n-gram,4,Char n-gram 4
0.788888888888889,18,20,Char n-gram,4,Char n-gram 4
0.8037037037037036,18,30,Char n-gram,4,Char n-gram 4
0.8422222222222221,18,50,Char n-gram,4,Char n-gram 4
0.9088888888888889,18,100,Char n-gram,4,Char n-gram 4
0.9399999999999998,18,200,Char n-gram,4,Char n-gram 4
0.9537037037037038,18,300,Char n-gram,4,Char n-gram 4
0.9682222222222222,18,500,Char n-gram,4,Char n-gram 4
0.6947368421052633,19,10,Char n-gram,4,Char n-gram 4
0.7236842105263158,19,20,Char n-gram,4,Char n-gram 4
0.8087719298245613,19,30,Char n-gram,4,Char n-gram 4
0.811578947368421,19,50,Char n-gram,4,Char n-gram 4
0.8773684210526316,19,100,Char n-gram,4,Char n-gram 4
0.9210526315789475,19,200,Char n-gram,4,Char n-gram 4
0.9363157894736842,19,300,Char n-gram,4,Char n-gram 4
0.9536842105263158,19,500,Char n-gram,4,Char n-gram 4
0.705,20,10,Char n-gram,4,Char n-gram 4
0.725,20,20,Char n-gram,4,Char n-gram 4
0.7416666666666666,20,30,Char n-gram,4,Char n-gram 4
0.8010000000000002,20,50,Char n-gram,4,Char n-gram 4
0.8514999999999999,20,100,Char n-gram,4,Char n-gram 4
0.89625,20,200,Char n-gram,4,Char n-gram 4
0.9231666666666666,20,300,Char n-gram,4,Char n-gram 4
0.9362,20,500,Char n-gram,4,Char n-gram 4
0.6476190476190476,21,10,Char n-gram,4,Char n-gram 4
0.7380952380952381,21,20,Char n-gram,4,Char n-gram 4
0.7476190476190476,21,30,Char n-gram,4,Char n-gram 4
0.8200000000000001,21,50,Char n-gram,4,Char n-gram 4
0.8590476190476192,21,100,Char n-gram,4,Char n-gram 4
0.9133333333333333,21,200,Char n-gram,4,Char n-gram 4
0.9287301587301589,21,300,Char n-gram,4,Char n-gram 4
0.9415238095238095,21,500,Char n-gram,4,Char n-gram 4
0.6863636363636364,22,10,Char n-gram,4,Char n-gram 4
0.7590909090909091,22,20,Char n-gram,4,Char n-gram 4
0.7909090909090909,22,30,Char n-gram,4,Char n-gram 4
0.8218181818181819,22,50,Char n-gram,4,Char n-gram 4
0.8531818181818182,22,100,Char n-gram,4,Char n-gram 4
0.9036363636363637,22,200,Char n-gram,4,Char n-gram 4
0.9274242424242424,22,300,Char n-gram,4,Char n-gram 4
0.9394545454545454,22,500,Char n-gram,4,Char n-gram 4
0.7,23,10,Char n-gram,4,Char n-gram 4
0.7434782608695651,23,20,Char n-gram,4,Char n-gram 4
0.7492753623188405,23,30,Char n-gram,4,Char n-gram 4
0.7895652173913044,23,50,Char n-gram,4,Char n-gram 4
0.8504347826086956,23,100,Char n-gram,4,Char n-gram 4
0.8971739130434783,23,200,Char n-gram,4,Char n-gram 4
0.913623188405797,23,300,Char n-gram,4,Char n-gram 4
0.9311304347826088,23,500,Char n-gram,4,Char n-gram 4
0.6375,24,10,Char n-gram,4,Char n-gram 4
0.6958333333333334,24,20,Char n-gram,4,Char n-gram 4
0.7666666666666666,24,30,Char n-gram,4,Char n-gram 4
0.7891666666666667,24,50,Char n-gram,4,Char n-gram 4
0.83375,24,100,Char n-gram,4,Char n-gram 4
0.8908333333333334,24,200,Char n-gram,4,Char n-gram 4
0.9090277777777777,24,300,Char n-gram,4,Char n-gram 4
0.9331666666666667,24,500,Char n-gram,4,Char n-gram 4
0.6799999999999999,25,10,Char n-gram,4,Char n-gram 4
0.7259999999999999,25,20,Char n-gram,4,Char n-gram 4
0.7386666666666666,25,30,Char n-gram,4,Char n-gram 4
0.7952,25,50,Char n-gram,4,Char n-gram 4
0.8496,25,100,Char n-gram,4,Char n-gram 4
0.8884000000000001,25,200,Char n-gram,4,Char n-gram 4
0.9157333333333332,25,300,Char n-gram,4,Char n-gram 4
0.93072,25,500,Char n-gram,4,Char n-gram 4
0.7038461538461538,26,10,Char n-gram,4,Char n-gram 4
0.7307692307692308,26,20,Char n-gram,4,Char n-gram 4
0.7653846153846153,26,30,Char n-gram,4,Char n-gram 4
0.8046153846153846,26,50,Char n-gram,4,Char n-gram 4
0.8469230769230769,26,100,Char n-gram,4,Char n-gram 4
0.8959615384615385,26,200,Char n-gram,4,Char n-gram 4
0.9167948717948718,26,300,Char n-gram,4,Char n-gram 4
0.9296923076923077,26,500,Char n-gram,4,Char n-gram 4
0.6703703703703704,27,10,Char n-gram,4,Char n-gram 4
0.7055555555555556,27,20,Char n-gram,4,Char n-gram 4
0.737037037037037,27,30,Char n-gram,4,Char n-gram 4
0.78,27,50,Char n-gram,4,Char n-gram 4
0.8403703703703703,27,100,Char n-gram,4,Char n-gram 4
0.8751851851851853,27,200,Char n-gram,4,Char n-gram 4
0.8997530864197533,27,300,Char n-gram,4,Char n-gram 4
0.9177777777777777,27,500,Char n-gram,4,Char n-gram 4
0.6178571428571429,28,10,Char n-gram,4,Char n-gram 4
0.6821428571428572,28,20,Char n-gram,4,Char n-gram 4
0.7309523809523809,28,30,Char n-gram,4,Char n-gram 4
0.7642857142857142,28,50,Char n-gram,4,Char n-gram 4
0.8057142857142857,28,100,Char n-gram,4,Char n-gram 4
0.8551785714285713,28,200,Char n-gram,4,Char n-gram 4
0.8864285714285713,28,300,Char n-gram,4,Char n-gram 4
0.9057857142857143,28,500,Char n-gram,4,Char n-gram 4
0.6517241379310346,29,10,Char n-gram,4,Char n-gram 4
0.6965517241379311,29,20,Char n-gram,4,Char n-gram 4
0.7310344827586207,29,30,Char n-gram,4,Char n-gram 4
0.7593103448275862,29,50,Char n-gram,4,Char n-gram 4
0.8089655172413792,29,100,Char n-gram,4,Char n-gram 4
0.8687931034482759,29,200,Char n-gram,4,Char n-gram 4
0.8837931034482759,29,300,Char n-gram,4,Char n-gram 4
0.9037931034482758,29,500,Char n-gram,4,Char n-gram 4
0.6366666666666665,30,10,Char n-gram,4,Char n-gram 4
0.7,30,20,Char n-gram,4,Char n-gram 4
0.7166666666666666,30,30,Char n-gram,4,Char n-gram 4
0.7486666666666666,30,50,Char n-gram,4,Char n-gram 4
0.8026666666666665,30,100,Char n-gram,4,Char n-gram 4
0.8536666666666667,30,200,Char n-gram,4,Char n-gram 4
0.8733333333333334,30,300,Char n-gram,4,Char n-gram 4
0.8984666666666665,30,500,Char n-gram,4,Char n-gram 4
0.5774193548387097,31,10,Char n-gram,4,Char n-gram 4
0.6564516129032258,31,20,Char n-gram,4,Char n-gram 4
0.6989247311827957,31,30,Char n-gram,4,Char n-gram 4
0.735483870967742,31,50,Char n-gram,4,Char n-gram 4
0.7829032258064517,31,100,Char n-gram,4,Char n-gram 4
0.8420967741935484,31,200,Char n-gram,4,Char n-gram 4
0.8606451612903225,31,300,Char n-gram,4,Char n-gram 4
0.888967741935484,31,500,Char n-gram,4,Char n-gram 4
0.5875,32,10,Char n-gram,4,Char n-gram 4
0.6546875,32,20,Char n-gram,4,Char n-gram 4
0.696875,32,30,Char n-gram,4,Char n-gram 4
0.73,32,50,Char n-gram,4,Char n-gram 4
0.7993750000000001,32,100,Char n-gram,4,Char n-gram 4
0.83984375,32,200,Char n-gram,4,Char n-gram 4
0.8596875,32,300,Char n-gram,4,Char n-gram 4
0.8876250000000001,32,500,Char n-gram,4,Char n-gram 4
0.5606060606060606,33,10,Char n-gram,4,Char n-gram 4
0.6590909090909091,33,20,Char n-gram,4,Char n-gram 4
0.6787878787878788,33,30,Char n-gram,4,Char n-gram 4
0.7103030303030303,33,50,Char n-gram,4,Char n-gram 4
0.7803030303030303,33,100,Char n-gram,4,Char n-gram 4
0.8271212121212121,33,200,Char n-gram,4,Char n-gram 4
0.8561616161616161,33,300,Char n-gram,4,Char n-gram 4
0.878969696969697,33,500,Char n-gram,4,Char n-gram 4
0.5617647058823529,34,10,Char n-gram,4,Char n-gram 4
0.6367647058823529,34,20,Char n-gram,4,Char n-gram 4
0.6911764705882353,34,30,Char n-gram,4,Char n-gram 4
0.74,34,50,Char n-gram,4,Char n-gram 4
0.7697058823529411,34,100,Char n-gram,4,Char n-gram 4
0.8288235294117646,34,200,Char n-gram,4,Char n-gram 4
0.8569607843137256,34,300,Char n-gram,4,Char n-gram 4
